base_word,rhyme_candidate,score
cukierkami,eksplorowanymi,0.4
cukierkami,kordierytowymi,0.4
szmuglerkami,kałamarzami,0.52
szmuglerkami,utwardzaniami,0.52
strumieniami,cieplajami,0.57
strumieniami,absenteistkami,0.47
sztyletami,panteistycznymi,0.4
sztyletami,samiuśkimi,0.5
wypiekami,mięczakostwami,0.53
wypiekami,tymiankami,0.67
żyletkami,allosomowymi,0.4
żyletkami,mieszczącymi,0.5
złodziejami,iwińskimi,0.5
złodziejami,międzyludzkimi,0.45
dzwoneczkami,blanżerującymi,0.4
dzwoneczkami,takielażami,0.52
kobietami,uranospinitami,0.52
kobietami,umeblowaniami,0.48
kolegami,facjatkowymi,0.45
kolegami,kalaharyjskimi,0.4
kropelkami,esparcetami,0.53
kropelkami,teherańczykami,0.57
momentami,miśnieńczykami,0.53
momentami,gotowymi,0.5
tą,roztartą,0.9
tą,lamnowatą,0.85
brzmią,izotermią,0.85
brzmią,zgromią,0.95
chcą,ajkującą,0.85
chcą,śmieszącą,0.9
czcią,białkowością,0.85
czcią,śniecią,0.95
czczą,fartowniejszą,0.85
czczą,zabawniejszą,0.85
drą,technokulturą,0.8
drą,izalobarą,0.8
drgną,euryhydryczną,0.8
drgną,zmazaną,0.9
drwią,ubojowią,0.85
drwią,ułaskawią,0.85
drżą,rozróżą,0.9
drżą,mrużą,0.95
grą,dierą,0.95
grą,blastosporą,0.85
grzmią,hipernatremią,0.8
grzmią,izodynamią,0.8
ją,lumbalizacją,0.8
ją,instancją,0.9
klną,cementacyjną,0.8
klną,memuarystyczną,0.75
kpią,entalpią,0.9
kpią,kobaltoterapią,0.75
krwią,nadrwią,0.95
krwią,endywią,0.9
lgną,czworoboczną,0.85
lgną,fekalną,0.9
lśnią,drażnią,0.95
lśnią,ucieralnią,0.85
lwią,odnowią,0.9
lwią,zmówią,0.95
lżą,kałużą,0.9
lżą,założą,0.9
budową,walutową,0.62
budową,rakietową,0.62
duchową,małoformatową,0.52
duchową,miodową,0.67
grudniową,bławą,0.45
grudniową,donatywą,0.45
gumową,makulaturową,0.52
gumową,hitową,0.67
królową,miodową,0.67
królową,uprawową,0.62
kupcową,krótkometrażową,0.47
kupcową,średniookresową,0.47
kupioną,nudzoną,0.62
kupioną,estymowaną,0.4
ludową,chlorometanową,0.52
ludową,bilardową,0.78
nuconą,zabuczaną,0.45
nuconą,wariograficzną,0.4
pustoszą,żubrzą,0.45
pustoszą,boleśniejszą,0.55
różową,dihydroksylową,0.52
różową,iluprocentową,0.52
ruchomą,siódmą,0.45
ruchomą,tryremą,0.5
skupioną,upijaną,0.45
skupioną,beznamiętną,0.45
skurczoną,hemoglobiną,0.4
skurczoną,debilną,0.5
spuszczoną,skośną,0.45
spuszczoną,emulgowaną,0.4
strudzoną,gloryfikacyjną,0.35
strudzoną,jednobarwną,0.45
surową,galluksową,0.62
surową,bagnetową,0.62
ubogą,zażgą,0.45
ubogą,garugą,0.5
uchodzą,holometamorfozą,0.3
uchodzą,zabluszczą,0.5
ugodzą,obwodzą,0.75
ugodzą,usłyszą,0.5
osobowość,gburowatość,0.5
osobowość,mroźność,0.4
podmiotowość,uczęszczalność,0.5
podmiotowość,jawność,0.4
nieskończoność,męskoosobowość,0.4
nieskończoność,fotosprężystość,0.45
nieświadomość,zabójczość,0.45
nieświadomość,szczecinowatość,0.45
podświadomość,radykalność,0.5
podświadomość,autorytatywność,0.4
nieznajomość,techniczność,0.45
nieznajomość,rakotwórczość,0.5
groteskowość,zabobonność,0.5
groteskowość,tłoczliwość,0.52
postępowość,amerykańskość,0.45
postępowość,istność,0.4
prawomocność,równość,0.47
prawomocność,głośność,0.47
różnorodność,kość,0.35
różnorodność,błahość,0.4
niespokojność,gburowatość,0.5
niespokojność,aryjskość,0.45
wiarygodność,waleczność,0.51
wiarygodność,troistość,0.45
powierzchowność,tytularność,0.55
powierzchowność,bliższość,0.4
gotowość,wariantowość,0.82
gotowość,źrebność,0.45
fachowość,trzpiotowatość,0.45
fachowość,adekwatność,0.45
świadomość,asocjatywność,0.4
świadomość,żałość,0.45
wiadomość,nazłość,0.45
wiadomość,bezstylowość,0.45
znajomość,dwustopniowość,0.45
znajomość,modzelowatość,0.4
uczoność,komunikowalność,0.45
uczoność,mozaikowatość,0.35
wysokość,obcość,0.45
wysokość,emblematyczność,0.4
cechujących,dosładzających,0.74
cechujących,chlorowcowanych,0.52
kierujących,bolesnawych,0.56
kierujących,cybernetycznych,0.51
wstępujących,biczujących,0.86
wstępujących,trąconych,0.52
winszujących,apolitycznych,0.51
winszujących,imersyjnych,0.56
kupujących,kriogenicznych,0.57
kupujących,cieniolubnych,0.57
kurujących,kilkustronowych,0.52
kurujących,upierdzielonych,0.52
szybujących,hipnopedycznych,0.52
szybujących,rykoszetujących,0.76
pompujących,kanalizujących,0.71
pompujących,ślinowych,0.51
balujących,lunarnych,0.52
balujących,uruchomianych,0.52
czatujących,litanijnych,0.57
czatujących,usadawianych,0.52
falujących,aphelicznych,0.57
falujących,jednosiecznych,0.57
parujących,dumnych,0.47
parujących,gorczycznych,0.52
pracujących,glicerynowych,0.52
pracujących,obdziobanych,0.57
znajdujących,gumujących,0.81
znajdujących,antycentrowych,0.51
dygocących,trójzębnych,0.52
dygocących,pałaszowatych,0.52
nadchodzących,bezkryzysowych,0.51
nadchodzących,archimedesowych,0.46
unoszących,borówczanych,0.56
unoszących,konferencyjnych,0.51
wyłażących,trzcinowatych,0.57
wyłażących,monstrualnych,0.57
buchających,herbatowatych,0.52
buchających,aeroponicznych,0.47
czekających,kolacjonujących,0.69
czekających,lichtowanych,0.57
sądźcie,unaoczniłyście,0.3
sądźcie,ciemnieliście,0.4
złączcie,sulfonowaliście,0.3
złączcie,mikotalibyście,0.3
bądźże,naburmuszajże,0.35
bądźże,basujże,0.45
ciągle,kenele,0.45
ciągle,acetyle,0.4
gąsce,śrubowarce,0.4
gąsce,szatce,0.5
gąszcze,trzebieńcze,0.57
gąszcze,kewirze,0.45
książce,gojące,0.45
książce,kolejce,0.45
łączce,cyfronice,0.4
łączce,alterujące,0.35
mądre,funiculaire,0.3
mądre,nażre,0.5
mądrze,spiropulsatorze,0.47
mądrze,chlacze,0.5
rączce,fasetujące,0.35
rączce,umuzykalniające,0.25
sądźże,katujże,0.45
sądźże,uszczelniajże,0.4
trąbce,tamujące,0.4
trąbce,skórce,0.5
ciągnie,fertylizynie,0.35
ciągnie,bajronizowanie,0.3
kąpie,elektroskopie,0.35
kąpie,arteterapie,0.35
łącznie,sześcioazotanie,0.3
łącznie,bielawianie,0.4
sprzątnie,grafologicznie,0.35
sprzątnie,łącczanie,0.45
stąpnie,usposabianie,0.35
stąpnie,ksienie,0.5
strząśnie,opranie,0.45
strząśnie,ubrudzenie,0.4
ściągnie,flogistonie,0.4
ściągnie,córuchnie,0.45
fotokopii,talasoterapii,0.4
fotokopii,aktynoterapii,0.4
zoologii,enologii,0.88
zoologii,etnopsychologii,0.78
antologii,łopatologii,0.78
antologii,radioekologii,0.65
apologii,cetologii,0.8
apologii,andrologii,0.8
astronomii,cyklotymii,0.5
astronomii,mechanochemii,0.45
gastronomii,galantomii,0.57
gastronomii,aleksytymii,0.45
gastrostomii,trychotomii,0.62
gastrostomii,hiperemii,0.5
psychologii,biogeocenologii,0.65
psychologii,angelologii,0.75
ekonomii,antynomii,0.7
ekonomii,afemii,0.45
metropolii,ewangelii,0.5
metropolii,laelii,0.45
teologii,grafologii,0.88
teologii,ginekologii,0.82
filologii,etnometodologii,0.65
filologii,akcentologii,0.75
filozofii,palatografii,0.45
filozofii,faktografii,0.5
fizjonomii,heteronomii,0.7
fizjonomii,klitoridektomii,0.48
mitologii,farmakologii,0.75
mitologii,asyriologii,0.75
gotowości,barczyści,0.53
gotowości,rości,0.57
kosztowności,pagajowaci,0.45
kosztowności,namaści,0.51
okropności,chamowaci,0.5
okropności,inercyjności,0.64
osobności,samozapalności,0.61
osobności,zabiegnięci,0.5
ostrożności,upchnięci,0.45
ostrożności,grosiści,0.51
karteczek,fiszek,0.53
karteczek,głupotek,0.5
miasteczek,brzękadełek,0.45
miasteczek,bobek,0.45
paseczek,jaczejek,0.5
paseczek,radomyślanek,0.4
wianeczek,tylżanek,0.5
wianeczek,łazieneczek,0.78
gazetek,rozwózek,0.5
gazetek,tramblantek,0.62
karmelek,berżerek,0.5
karmelek,łutówek,0.5
plasterek,kreolek,0.5
plasterek,frędzelek,0.5
skarpetek,tortetek,0.7
skarpetek,wadowiczanek,0.4
tabletek,kalotek,0.6
tabletek,cyjanamidek,0.4
wiaterek,gruszówek,0.5
wiaterek,janczarek,0.6
fajeczek,gruchawek,0.5
fajeczek,zmróżek,0.45
fajerek,cypelek,0.5
fajerek,rozłupek,0.5
panienek,hazardzistek,0.45
panienek,ryżówek,0.5
papierek,komeżek,0.5
papierek,uszatek,0.5
zamieszek,gulek,0.45
zamieszek,gryczek,0.53
zapiecek,żaróweczek,0.45
zapiecek,ceratomajteczek,0.35
alejek,essenek,0.5
alejek,wyżerek,0.5
adeptek,autsajderek,0.45
adeptek,wszywek,0.45
cząsteczek,tapirek,0.5
cząsteczek,dudek,0.45
woreczek,kałuszynianek,0.4
woreczek,elektrodrążarek,0.35
my,haftujmy,0.9
my,uformujmy,0.85
by,nabiadaliby,0.8
by,alkalizowałby,0.75
bzy,fatalniejszy,0.85
bzy,biopoezy,0.85
cny,bezdymny,0.9
cny,biochemiczny,0.85
cy,gimnastycy,0.85
cy,mordercy,0.9
czczy,obciąwszy,0.9
czczy,uderzy,0.9
czy,gibnąwszy,0.9
czy,uszminkowawszy,0.8
ćmy,członujmy,0.9
ćmy,odskrobywałyśmy,0.75
drzy,decyzjotwórczy,0.8
drzy,rozjuszy,0.9
drży,grąży,0.95
drży,wysłuży,0.9
dy,twardy,0.95
dy,garmondy,0.9
fly,bentley,0.9
fly,hartley,0.9
gdy,żady,0.95
gdy,ceprostrady,0.85
gry,fermentory,0.85
gry,hydry,0.95
gzy,epifizy,0.85
gzy,lasotwórczy,0.85
kry,transformery,0.85
kry,telewizjonery,0.75
krzty,baldaszkowaty,0.8
krzty,rozmyty,0.9
lny,uczłowieczony,0.8
lny,mediatyzowany,0.75
lwy,dunitowy,0.85
lwy,trzecioobiegowy,0.75
lży,zleży,0.95
lży,mnoży,0.95
brzmią,anizogamią,0.8
brzmią,premią,0.95
chcą,buksującą,0.85
chcą,typującą,0.85
czcią,fikcjonalnością,0.8
czcią,melodycznością,0.8
czczą,karygodniejszą,0.8
czczą,żarłoczniejszą,0.85
drą,sokorą,0.9
drą,astrą,0.95
drgną,monocentryczną,0.8
drgną,katakaustyczną,0.8
drwią,uprzedmiotowią,0.8
drwią,ożywią,0.9
drżą,obrażą,0.9
drżą,dołożą,0.9
grą,administraturą,0.75
grą,trierą,0.95
grzmią,agamospermią,0.8
grzmią,autonomią,0.85
ją,młotkują,0.9
ją,rapują,0.9
klną,nieorną,0.9
klną,abolicyjną,0.8
kpią,kapią,0.95
kpią,klimatoterapią,0.75
krwią,otrawią,0.9
krwią,żywią,0.95
lgną,kradną,0.95
lgną,uosabianą,0.8
lśnią,bałaganią,0.85
lśnią,lęgnią,0.95
lwią,brązowią,0.9
lwią,udomowią,0.85
lżą,dosmażą,0.9
lżą,nadważą,0.9
mdłą,mgłą,1.0
mdłą,zeschłą,0.95
by,uzmysławiałaby,0.75
by,uparłby,0.9
bzy,ukrywszy,0.9
bzy,rozpaczy,0.9
cny,śmieszony,0.9
cny,garancyny,0.85
cy,gnieżdżący,0.9
cy,odprzodkowujący,0.75
czczy,inspiratorzy,0.8
czczy,leaderzy,0.85
czy,biczy,0.95
czy,koczy,0.95
ćmy,glossemy,0.9
ćmy,wymulmy,0.9
drzy,rektorzy,0.9
drzy,fiknąwszy,0.9
drży,naważy,0.9
drży,loży,0.95
dy,brawady,0.9
dy,ruady,0.9
fly,display,0.9
fly,rally,0.95
gdy,druidy,0.9
gdy,werandy,0.9
gry,butoniery,0.85
gry,allobary,0.85
gzy,głosotwórczy,0.85
gzy,afiszy,0.9
kry,marudery,0.85
kry,diapiry,0.9
krzty,cementyty,0.85
krzty,labradoryty,0.8
lny,lewizny,0.9
lny,zabarwiony,0.85
lwy,chromosomowy,0.8
lwy,lampowy,0.9
lży,krąży,0.95
lży,waży,0.95
mchy,kokochy,0.9
mchy,bruzdobrzuchy,0.85
bucikami,ewaluowanymi,0.35
bucikami,cedrzyńcami,0.6
guzikami,listowanymi,0.45
guzikami,kapilaroskopami,0.45
kulisami,foluszniami,0.6
kulisami,flejami,0.55
rubinami,mieszkaniowcami,0.55
rubinami,rębakami,0.6
ruinami,jednymi,0.45
ruinami,anaforami,0.57
sufitami,ekwipującymi,0.4
sufitami,kompleksyjnymi,0.45
tuzinami,torturami,0.6
tuzinami,skanalizowanymi,0.35
ulicami,brogowymi,0.5
ulicami,generującymi,0.4
wspólnikami,fazogramami,0.53
wspólnikami,mirabilitowymi,0.35
chodnikami,bukówkami,0.67
chodnikami,kijami,0.53
choinkami,betlejemczykami,0.6
choinkami,ratyfikacyjnymi,0.35
dolinami,miłkowickimi,0.45
dolinami,atetozami,0.55
drobinkami,rwańcami,0.53
drobinkami,anagenezami,0.48
godzinami,umoralnieniami,0.48
godzinami,obsesjonistkami,0.48
konikami,ejakulującymi,0.35
konikami,palnymi,0.45
modlitwami,trockimi,0.45
modlitwami,adeńczykami,0.52
obliczami,spoziomowaniami,0.47
obliczami,sakramenckimi,0.45
ognikami,grosikami,0.75
ognikami,urzeckimi,0.5
polipami,motylkarzami,0.55
polipami,zaalpejskimi,0.45
rodzicami,ciemniowymi,0.5
rodzicami,fliglami,0.53
ław,wydław,0.95
ław,limnograf,0.9
sław,plugaw,0.95
sław,spaw,1.0
wpław,ustaw,0.95
wpław,chromatograf,0.85
Wacław,laf,0.45
Wacław,ewaporograf,0.35
Czesław,telegraf,0.45
Czesław,hektograf,0.45
Wiesław,zestaw,0.5
Wiesław,law,0.45
Zdzisław,paraf,0.5
Zdzisław,traw,0.45
obław,nadaw,0.5
obław,ułaskaw,0.45
Wrocław,huśtaw,0.5
Wrocław,fonokardiograf,0.35
Bolesław,słonaw,0.45
Bolesław,postaw,0.45
Wiaczesław,pław,0.47
Wiaczesław,ekstrazabaw,0.45
Stanisław,audiograf,0.5
Stanisław,anemograf,0.45
błogosław,guaw,0.45
błogosław,farinograf,0.45
Jarosław,żuław,0.55
Jarosław,integraf,0.5
Mirosław,popław,0.55
Mirosław,rozsław,0.65
Radosław,echooftalmograf,0.35
Radosław,rozpraw,0.45
Bogusław,oktaw,0.45
Bogusław,fotograf,0.5
Mieczysław,halaw,0.45
Mieczysław,monograf,0.5
Przemysław,adresograf,0.45
Przemysław,praw,0.4
Władysław,heliograf,0.5
Władysław,epigraf,0.5
bon,edredon,0.9
bon,dakron,0.95
bron,newton,0.95
bron,skazon,0.95
con,espadon,0.9
con,amfijon,0.9
don,izofon,0.9
don,fygon,0.95
dzwon,wygon,0.95
dzwon,tetragon,0.9
fon,izofon,0.9
fon,tekstofon,0.9
gon,żużlobeton,0.85
gon,ignitron,0.9
gron,fitohormon,0.85
gron,opon,0.95
klon,robron,0.95
klon,beton,0.95
Kon,oksyton,0.9
Kon,gekon,0.95
mon,ikon,0.95
mon,gamon,0.95
non,laryngofon,0.85
non,baldachogron,0.85
on,ouzon,0.9
on,emoticon,0.85
plon,aerofon,0.85
plon,garnizon,0.9
schron,menaion,0.85
schron,dragon,0.95
stron,kawon,0.95
stron,hydrocyklon,0.85
szpon,lorgnon,0.95
szpon,apoastron,0.85
szron,bon,1.0
szron,apollonikon,0.8
ton,triathlon,0.95
ton,etymon,0.9
tron,pluton,0.95
tron,gnomon,0.95
wi,minimodułowi,0.75
wi,freeterowi,0.8
brwi,glancowi,0.9
brwi,maltuzjanizmowi,0.75
brzmi,gnejsami,0.9
brzmi,marynarskimi,0.8
bździ,eupatrydzi,0.85
bździ,wymrozi,0.9
ci,kokieteryjności,0.75
ci,długotrwałości,0.8
cni,tympanalni,0.85
cni,fajczani,0.9
czci,gruzełkowaci,0.8
czci,żgnięci,0.95
ćmi,morfonologami,0.75
ćmi,zaankrowanymi,0.75
di,cedi,0.95
di,udoi,0.9
dni,cytochemiczni,0.8
dni,chłeptani,0.9
drwi,businessowi,0.8
drwi,palmetkowi,0.85
drzwi,hołubcowi,0.85
drzwi,barbakanowi,0.8
grzmi,targowickimi,0.8
grzmi,konfirmowaniami,0.75
hi,thai,0.95
hi,amenorrhei,0.8
ki,esówki,0.9
ki,wprawki,0.95
kpi,wysępi,0.9
kpi,zatopi,0.9
krwi,chowańcowi,0.85
krwi,żelazotytanowi,0.7
li,trudnili,0.9
li,ekspensowali,0.8
bzem,uplastyczniłem,0.8
bzem,ciswestycyzmem,0.8
dnem,lakkolitem,0.85
dnem,pitrem,0.95
dniem,buczeniem,0.9
dniem,konsultowaniem,0.8
drem,finiszowałem,0.8
drem,krawcem,0.95
dżdżem,batytermometrem,0.75
dżdżem,akromonogramem,0.75
em,bejem,0.95
em,czaiłem,0.9
gdziem,paciorecznikiem,0.8
gdziem,bromkiem,0.95
gem,zgurbem,0.95
gem,totalizmem,0.85
jem,kostrzynianinem,0.8
jem,umarzałem,0.85
klem,epuzerem,0.85
klem,trędnikowcem,0.85
krem,lautalem,0.9
krem,malownictwem,0.85
Lem,nem,1.0
Lem,okryłem,0.9
lnem,dzierzbowronem,0.85
lnem,kwitłem,0.95
lwem,adduktorem,0.85
lwem,torowcem,0.9
mchem,brodem,0.95
mchem,heliofobem,0.85
niem,topsztagiem,0.9
niem,celkowaniem,0.85
pniem,uczeniem,0.9
pniem,zabieraniem,0.85
psem,historyzowałem,0.75
psem,trambowałem,0.85
snem,turbośmigłowcem,0.8
snem,delegalizowałem,0.7
folgujcież,konkretyzujcież,0.6
folgujcież,majdnijcież,0.6
pilnujcież,obeślijcież,0.55
pilnujcież,hormonizujcież,0.6
mówcież,obmierz,0.5
mówcież,alarmujcież,0.4
róbcież,umórzcież,0.45
róbcież,nabajdurzcież,0.4
puklerz,antycypujesz,0.35
puklerz,wysferz,0.5
również,kalikujcież,0.4
również,dowędrowujcież,0.35
uwierz,gadajcież,0.45
uwierz,rozkojarzajcież,0.35
tudzież,rozmiękczajcież,0.4
tudzież,ustokrotnijcież,0.35
uderz,deeskalujesz,0.35
uderz,żółciejesz,0.45
beż,inspekcjonujesz,0.8
beż,egzorcyzmujesz,0.8
bierz,chrupiesz,0.95
bierz,nachmurzcież,0.9
gdzież,tykoczcież,0.9
gdzież,ssiesz,1.0
jeż,froterujesz,0.85
jeż,tankujesz,0.9
strzeż,emaliujesz,0.85
strzeż,fedrujesz,0.9
też,liniejesz,0.9
też,fiszkujesz,0.9
wierz,towarzyszcież,0.85
wierz,rozklinowujcież,0.8
wież,obcioszcież,0.9
wież,trenujcież,0.9
wszerz,kwantyfikujesz,0.8
wszerz,transformujesz,0.85
zbierz,odkrztuszajcież,0.85
zbierz,noścież,0.95
zmierz,baraszkujcież,0.85
zmierz,grzebnijcież,0.9
brnę,rodaninę,0.85
brnę,gmatwaninę,0.85
brzmię,armię,0.95
brzmię,taksonomię,0.85
chcę,życicę,0.9
chcę,stracę,0.95
cię,ciocię,0.95
cię,córcię,0.95
drę,gerberę,0.9
drę,tresurę,0.9
drżę,grążę,0.95
drżę,niżę,0.95
grę,kancerę,0.9
grę,gorę,0.95
klnę,rżnę,1.0
klnę,enteraminę,0.8
kpię,harpię,0.95
kpię,odkopię,0.9
krę,makotrę,0.9
krę,żrę,1.0
lgnę,bazunę,0.9
lgnę,antocyjaninę,0.75
lżę,zliżę,0.95
lżę,zabradziażę,0.85
mgłę,majuskułę,0.85
mgłę,wiłę,0.95
mię,autochromię,0.85
mię,hiperlipidemię,0.75
mknę,dogasnę,0.9
mknę,skisnę,0.95
pchłę,bazgrałę,0.9
pchłę,wobłę,0.95
pnę,marznę,0.95
pnę,tuberkulinę,0.8
rdzę,dosłodzę,0.9
rdzę,nachałturzę,0.85
rznę,oblegnę,0.9
rznę,poginę,0.9
mi,tytonierami,0.8
mi,cyklami,0.9
brwi,apeksowi,0.85
brwi,herbatnikowi,0.8
brzmi,kosztorysowcami,0.75
brzmi,tycimi,0.9
bździ,gładzi,0.95
bździ,zmrozi,0.95
ci,filosemici,0.8
ci,terraryści,0.85
cni,gazeciani,0.85
cni,androkefaliczni,0.75
czci,uświerknięci,0.85
czci,trójliści,0.9
ćmi,śrubkowaniami,0.8
ćmi,kondominialnymi,0.75
di,hindi,0.95
di,idei,0.9
dni,frankensteini,0.8
dni,zagrani,0.9
drwi,tremolitowi,0.8
drwi,krótkoogonkowi,0.75
drzwi,ałunowi,0.85
drzwi,eunuchowi,0.85
grzmi,aspiracyjnymi,0.75
grzmi,nawami,0.9
hi,marathi,0.9
hi,nashi,0.95
ki,łajdaczki,0.9
ki,walijski,0.9
kpi,melopei,0.85
kpi,uczepi,0.9
krwi,watomierzowi,0.8
krwi,trójsystemowi,0.8
li,bajdurzyli,0.85
li,ozywali,0.85
lśni,maziani,0.9
lśni,cholijambiczni,0.8
birbant,lawirant,0.45
birbant,akselbant,0.62
gigant,grasant,0.5
gigant,emigrant,0.45
emigrant,amant,0.45
emigrant,leutnant,0.45
aplikant,juryskonsultant,0.4
aplikant,imigrant,0.5
aspirant,cybant,0.45
aspirant,gigant,0.45
Ferdinand,grand,0.4
Ferdinand,aldrowand,0.5
milicjant,defraudant,0.5
milicjant,amant,0.45
policjant,plant,0.4
policjant,interpelant,0.45
suplikant,autooksydant,0.4
suplikant,glutynant,0.5
and,wand,1.0
and,locand,0.95
band,stand,1.0
band,marchand,0.95
blant,drabant,0.95
blant,kursant,0.95
chant,beneficjant,0.85
chant,grant,1.0
frant,hieromant,0.9
frant,warrant,0.95
grand,band,1.0
grand,kontrpropagand,0.85
hand,grand,1.0
hand,frykand,0.95
kant,bant,1.0
kant,emigrant,0.9
kwant,transplant,0.95
kwant,aplikant,0.9
plant,aresztant,0.9
plant,autooksydant,0.8
want,replant,0.95
want,krokant,0.95
rozczesał,rugował,0.5
rozczesał,egzemplifikował,0.35
obejrzał,zyskał,0.45
obejrzał,erygował,0.45
odebrał,gardłował,0.5
odebrał,antał,0.45
odegrał,uśmiechał,0.5
odegrał,łotrował,0.5
oderwał,alterował,0.55
oderwał,uginał,0.5
odezwał,pojmał,0.45
odezwał,tarnikował,0.55
podkreślał,melancholizował,0.35
podkreślał,majdrował,0.5
rozebrał,lał,0.4
rozebrał,zabalsamował,0.4
rozegnał,śniadał,0.45
rozegnał,subiektywizował,0.35
rozejrzał,ajkował,0.5
rozejrzał,wnęcał,0.45
rozerwał,fungował,0.6
rozerwał,rozebrał,0.5
odjeżdżał,ucierał,0.5
odjeżdżał,googlował,0.45
omieszkał,utytłał,0.5
omieszkał,doprażał,0.5
potencjał,upadał,0.5
potencjał,kultywatorował,0.35
dobiegał,dziobał,0.45
dobiegał,interferował,0.4
doczekał,fundamentował,0.4
doczekał,ćpał,0.4
dojechał,trykał,0.45
dojechał,zatyrał,0.5
doleciał,chmurniał,0.45
doleciał,peniał,0.45
obiecał,zużywał,0.5
obiecał,cyjanizował,0.4
obleciał,uefektywniał,0.4
obleciał,mętniał,0.45
weselisko,trzepotko,0.45
weselisko,łacinko,0.45
więziennictwo,bytowo,0.45
więziennictwo,mejlowo,0.45
pośrednictwo,marionetkowo,0.45
pośrednictwo,zerwo,0.4
pośmiewisko,zadańko,0.45
pośmiewisko,druzyjko,0.45
palenisko,mnemoneutyko,0.45
palenisko,bordiurko,0.45
nadleśnictwo,solowo,0.45
nadleśnictwo,pacholęctwo,0.61
namiestnictwo,świdwo,0.4
namiestnictwo,jednorazowo,0.45
wstawiennictwo,diwo,0.4
wstawiennictwo,dalekopisowo,0.4
naprzeciwko,palermianko,0.5
naprzeciwko,weronko,0.45
znalezisko,fotografiko,0.45
znalezisko,kubofuturystko,0.4
kobiecino,trudno,0.4
kobiecino,ciskano,0.45
topielico,mszyco,0.4
topielico,maślnico,0.53
tajemnico,żagnico,0.62
tajemnico,mgławico,0.53
tajemniczo,tropopauzo,0.5
tajemniczo,lipazo,0.45
Valentino,reprywatyzowano,0.35
Valentino,palowano,0.5
usypisko,antropotechniko,0.4
usypisko,lektorko,0.45
wysypisko,rogóżko,0.45
wysypisko,magisterko,0.5
kretowisko,mrożarko,0.45
kretowisko,kryptofaszystko,0.45
legowisko,kafejko,0.45
legowisko,jeżogłówko,0.5
rojowisko,panegirystko,0.45
rojowisko,jagodówko,0.5
domownikom,zwójkom,0.47
domownikom,cukromierzom,0.5
hurtownikom,albumikom,0.62
hurtownikom,fotolizom,0.5
ochotnikom,filitom,0.45
ochotnikom,laminaranom,0.45
pomocnicom,galonikom,0.5
pomocnicom,hinduskom,0.45
pomocnikom,inklinacjom,0.5
pomocnikom,manipulantom,0.45
pracownikom,łachmytom,0.45
pracownikom,feelingom,0.5
przewodnikom,monologistom,0.45
przewodnikom,nairom,0.45
robotnikom,palmowcom,0.45
robotnikom,charkowiankom,0.57
karabinom,intercepcjom,0.5
karabinom,obarzankom,0.5
czeladnikom,claustrom,0.4
czeladnikom,kocykom,0.52
przemytnikom,falsecistom,0.5
przemytnikom,wąsikom,0.59
bolszewikom,epitermom,0.5
bolszewikom,dopustom,0.45
filecikom,rebuchom,0.45
filecikom,bazydiosporom,0.45
czytelnikom,thermidorom,0.5
czytelnikom,termoparom,0.5
najezdnikom,limakologom,0.45
najezdnikom,debilizmom,0.5
poprzednikom,coleopterom,0.45
poprzednikom,kalibromierzom,0.45
służebnicom,golkiperom,0.5
służebnicom,akrocyjanozom,0.4
przeciwnikom,dywdykom,0.52
przeciwnikom,flotacjom,0.45
komunistom,mszarom,0.4
komunistom,autonaprawom,0.45
wędrowniczkom,armageddonom,0.45
wędrowniczkom,flankom,0.45
pościgu,dziesięcionogu,0.4
pościgu,bodybuildingu,0.35
chochliku,leśniku,0.62
chochliku,loku,0.45
chomiku,titogradczyku,0.4
chomiku,gietrzwałdowsku,0.45
dowcipu,czepu,0.45
dowcipu,palmtopu,0.5
kotiku,lańsku,0.45
kotiku,newsku,0.45
nowiku,histeryku,0.45
nowiku,daszku,0.45
obiciu,dopiciu,0.67
obiciu,majtnięciu,0.5
obliczu,uczulaczu,0.55
obliczu,gleboopylaczu,0.45
odbiciu,zbyciu,0.45
odbiciu,beztalenciu,0.45
opisu,mikrowstrząsu,0.45
opisu,altembasu,0.45
pobliżu,faktomontażu,0.4
pobliżu,ażiotażu,0.45
podpisu,appendiksu,0.45
podpisu,naosu,0.5
podziwu,restauratorstwu,0.4
podziwu,inkrustatorstwu,0.4
popisu,gipsu,0.45
popisu,boraksu,0.5
rozbiciu,brzdęknięciu,0.5
rozbiciu,gdaknięciu,0.5
stoliku,fastbacku,0.5
stoliku,jordanowsku,0.45
sztokfiszu,międzyżebrzu,0.45
sztokfiszu,średnicomierzu,0.4
tomiku,oślątku,0.5
tomiku,łojotoku,0.45
chodniku,eksdywizorsku,0.4
chodniku,wnyku,0.45
koniku,ukłoniku,0.95
koniku,galwanizatorsku,0.35
krążącymi,majufesami,0.45
krążącymi,bobizacjami,0.45
plączącymi,betoniarami,0.45
plączącymi,doinformowanymi,0.43
bawiącymi,metaplazmami,0.45
bawiącymi,walidacjami,0.45
gnającymi,indagowaniami,0.4
gnającymi,ździarskimi,0.45
pachnącymi,chybotliwymi,0.53
pachnącymi,ananaskami,0.45
plwającymi,sygillografiami,0.4
plwającymi,glejami,0.45
tańczącymi,wahnieniami,0.5
tańczącymi,palisadującymi,0.56
bodącymi,ceprzynami,0.5
bodącymi,bramańskimi,0.5
gorącymi,gloryfikowanymi,0.45
gorącymi,infinitivami,0.4
