base_word,rhyme_candidate,score
kiców,kalepinami,0
kicze,bicze,1
kicze,gicze,1
kicze,konsumowaliśmy,0
kicze,kuśtyka,0
kiczu,bilu,1
kiczu,bitu,1
kiczu,kołkową,0
kiczu,kolejko,0
kićka,bitka,1
kićka,bliska,1
kićka,kablarzami,0
kićka,konsekrowaliśmy,0
kidać,widać,1
kidać,chlipać,1
kidać,kajakowiczka,0
kidać,karakol,0
kidaj,dzisiaj,1
kidaj,imaj,1
kidaj,kadawerze,0
kidaj,kadyksyjkami,0
kidał,dźwigał,1
kidał,fikał,1
kidał,kopiom,0
kidał,kadmująca,0
kidam,dźwigam,1
kidam,ligam,1
kidam,kog,0
kidam,kubłowy,0
kidań,dań,1
kidań,dlań,1
kidań,kałanom,0
kidań,kontrkandydatkę,0
kiedr,metr,1
kiedr,Cher,1
kiedr,kliki,0
kiedr,kafarzystą,0
kiedy,biedy,1
kiedy,kredy,1
kiedy,komplemencikiem,0
kiedy,kiziani,0
kiego,Diego,1
kiego,jego,1
kiego,kierzni,0
kiego,koncyliacyjnej,0
kiełb,dzieł,1
kiełb,kieł,1
kiełb,kadrowiczka,0
kiełb,kadrylach,0
kiełż,dzieł,1
kiełż,kieł,1
kiełż,komunalistyczny,0
kiełż,kompromisowcze,0
kiepa,cepa,1
kiepa,Depa,1
kiepa,kaszowaciejące,0
kiepa,kohezjo,0
kiepy,cepy,1
kiepy,krzepy,1
kiepy,kącik,0
kiepy,kilosom,0
kiera,Wiera,1
kiera,wspiera,1
kiera,kalipsolom,0
kiera,kląsłeś,0
kiery,cery,1
kiery,cztery,1
kiery,kapnięć,0
kiery,kinopanoramach,0
kierz,beż,1
kierz,bierz,1
kierz,kuchen,0
kierz,koggę,0
kiesa,biesa,1
kiesa,kresa,1
kiesa,karbonizowanym,0
kiesa,kaucjonowałyśmy,0
kiesą,jedzą,1
kiesą,miedzą,1
kiesą,kolibie,0
kiesą,kłapie,0
kiesę,kresę,1
kiesę,biedę,1
kiesę,kołata,0
kiesę,kalcynowałaby,0
kieso,Diego,1
kieso,jego,1
kieso,kitnia,0
kieso,koński,0
kiesy,biesy,1
kiesy,kresy,1
kiesy,kortykosteroidy,0
kiesy,kaczenicą,0
kifoz,bigos,1
kifoz,Witos,1
kifoz,kurii,0
kifoz,kapsułkowaniom,0
kijaf,gaf,1
kijaf,graf,1
kijaf,kryptofaszystka,0
kijaf,kajakowiczem,0
kijek,drzwiczek,1
kijek,dziczek,1
kijek,kurski,0
kijek,kimnie,0
kijem,ciszkiem,1
kijem,Dickiem,1
kijem,krewki,0
kijem,konfabulowałeś,0
kijka,bitka,1
kijka,bliska,1
kijka,kwartsekstowych,0
kijka,koźlin,0
kijki,bliski,1
kijki,chiński,1
kijki,kompleksowanej,0
kijki,kołtun,0
kijku,chińsku,1
kijku,drinku,1
kijku,kostna,0
kijku,krosy,0
kijom,bilom,1
kijom,chwilom,1
kijom,kitlów,0
kijom,kaduceuszach,0
kijów,biczów,1
kijów,cisów,1
kijów,komplikowanymi,0
kijów,kizie,0
kiksa,siksa,1
kiksa,Chrisa,1
kiksa,kalendarzowo,0
kiksa,konspiracyjnie,0
kiksy,dżinsy,1
kiksy,gipsy,1
kiksy,koszulą,0
kiksy,kadzidlanki,0
kikuj,dziwuj,1
kikuj,lituj,1
kikuj,konwersowałyśmy,0
kikuj,kambodżańskim,0
kikut,filut,1
kikut,minut,1
kikut,kopernikanisty,0
kikut,kniaźmy,0
kilak,dziwak,1
kilak,Idziak,1
kilak,kryptomnezyjną,0
kilak,kwarców,0
kilce,bitce,1
kilce,Circe,1
kilce,krótkowłókniści,0
kilce,kryptonimujemy,0
kilek,szpilek,1
kilek,drzwiczek,1
kilek,katastrofistek,0
kilek,kadmejskiemu,0
kilem,bilem,1
kilem,biglem,1
kilem,karlowarskiemu,0
kilem,klop,0
kiler,diler,1
kiler,Fiszer,1
kiler,kontynuatorskie,0
kiler,krzyżownicowcem,0
kilim,dzikim,1
kilim,nikim,1
kilim,komentowaliście,0
kilim,kontyngentyzmy,0
kilka,bitka,1
kilka,bliska,1
kilka,krupowi,0
kilka,krzemowodorową,0
kilką,bliską,1
kilką,chwilką,1
kilką,kultami,0
kilką,kołchoźniczemu,0
kilkę,chwilkę,1
kilkę,minkę,1
kilkę,komisarycznemu,0
kilkę,kiczko,0
kilki,bliski,1
kilki,Chinki,1
kilki,konfabulowania,0
kilki,kołkowe,0
kilko,blisko,1
kilko,gibko,1
kilko,kulombowskiemu,0
kilko,kopciem,0
kilku,chińsku,1
kilku,drinku,1
kilku,konserwatywnymi,0
kilku,kaszetowałyśmy,0
kilof,of,1
kilof,strof,1
kilof,kwicząc,0
kilof,kilkutysięczna,0
kilom,bilom,1
kilom,chwilom,1
kilom,kontrapunktowe,0
kilom,krisów,0
kilos,bigos,1
kilos,Witos,1
kilos,kamieniarskiemu,0
kilos,kamieniorycie,0
kilów,biczów,1
kilów,cisów,1
kilów,kompostowaniem,0
kilów,karbowe,0
kiltu,dictu,1
kiltu,flirtu,1
kiltu,kaidom,0
kiltu,kolejne,0
kilty,finty,1
kilty,flinty,1
kilty,kontrabasistko,0
kilty,kosztowaliście,0
kiłom,łom,1
kiłom,biło,1
kiłom,kupcową,0
kiłom,kontratakowałby,0
kimać,chlipać,1
kimać,kiwać,1
kimać,karaici,0
kimać,ketozą,0
kimaj,imaj,1
kimaj,dzisiaj,1
kimaj,kompromitujmyż,0
kimaj,koronarografie,0
kimał,imał,1
kimał,dźwigał,1
kimał,kruszyw,0
kimał,kopieniackiemu,0
kimam,dźwigam,1
kimam,ligam,1
kimam,kaskadyzacjach,0
kimam,kędzierzawiącą,0
kimań,dań,1
kimań,dlań,1
kimań,karski,0
kimań,kompandującemu,0
kimie,biblie,1
kimie,bitwie,1
kimie,kimać,0
kimie,konsekrowaliby,0
kimną,blizną,1
kimną,cichną,1
kimną,kałuszyńskiego,0
kimną,konkretyzujcież,0
kimnę,bliznę,1
kimnę,kiwnę,1
kimnę,kołatnęlibyście,0
kimnę,kryptomorfizmie,0
kimom,bilom,1
kimom,chwilom,1
kimom,kupkową,0
kimom,kwokcąc,0
kimon,limon,1
kimon,Simon,1
kimon,konwojenckiego,0
kimon,krawędziowaliby,0
kimże,filtrze,1
kimże,mistrze,1
kimże,kancerogenezy,0
kimże,kaskadowaniami,0
kinaz,impas,1
kinaz,vanitas,1
kinaz,kujony,0
kinaz,kapko,0
kinem,Drinem,1
kinem,dżinem,1
kinem,kiziak,0
kinem,kadencja,0
kinez,Inez,1
kinez,Miles,1
kinez,kałanka,0
kinez,kalkowanego,0
kingi,klingi,1
kingi,stringi,1
kingi,kwaśny,0
kingi,kutię,0
kingu,ringu,1
kingu,chińsku,1
kingu,kontruderzeniu,0
kingu,kaszyco,0
kinie,ginie,1
kinie,glinie,1
kinie,kiwko,0
kinie,kukowi,0
kinin,nizin,1
kinin,fiszbin,1
kinin,koncertmistrza,0
kinin,kozłuję,0
kinol,idol,1
kinol,bristol,1
kinol,kierleszowałoby,0
kinol,karakolowaniom,0
kinom,minom,1
kinom,winom,1
kinom,kakaem,0
kinom,klerykowskiego,0
kinów,dżinów,1
kinów,biczów,1
kinów,kirch,0
kinów,kwiczże,0
kiosk,trosk,1
kiosk,wosk,1
kiosk,kajakowca,0
kiosk,krężla,0
kipem,klipem,1
kipem,biciem,1
kipem,kadziowałabym,0
kipem,kusy,0
kiper,hiper,1
kiper,diler,1
kiper,kilkutaktowych,0
kiper,kalcytowa,0
kipią,dziwią,1
kipią,Lidią,1
kipią,korespondowałeś,0
kipią,kabłącznicami,0
kipie,biblie,1
kipie,bitwie,1
kipie,klaczy,0
kipie,kenty,0
kipię,dziwię,1
kipię,filię,1
kipię,kabinetami,0
kipię,kaperownictwem,0
kipmy,filmy,1
kipmy,firmy,1
kipmy,kontrolerskiej,0
kipmy,ksenie,0
kipną,blizną,1
kipną,cichną,1
kipną,kłobucczankach,0
kipną,krezy,0
kipnę,bliznę,1
kipnę,kiwnę,1
kipnę,kierownikowego,0
kipnę,kataplazmowałaś,0
kipom,bilom,1
kipom,chwilom,1
kipom,koncesjonowanym,0
kipom,klitoridektomie,0
kipów,biczów,1
kipów,cisów,1
kipów,kachektykom,0
kipów,kefię,0
kipra,filtra,1
kipra,igra,1
kipra,kimberlitowymi,0
kipra,kropo,0
kipry,filtry,1
kipry,iskry,1
kipry,kokainistyczny,0
kipry,kabotażowcami,0
kipże,filtrze,1
kipże,kimże,1
kipże,kumite,0
kipże,kinszasyjczyków,0
kirce,bitce,1
kirce,Circe,1
kirce,kolonizatorstwu,0
kirce,kalwinizmach,0
kirch,ich,1
kirch,kich,1
kirch,korpuskularność,0
kirch,kabarety,0
kirek,drzwiczek,1
kirek,dziczek,1
kirek,kulików,0
kirek,komunalizacyjną,0
kirem,świrem,1
kirem,wirem,1
kirem,kafarzyście,0
kirem,kamizeleczkowa,0
kirin,nizin,1
kirin,fiszbin,1
kirin,koboldy,0
kirin,klesza,0
kirka,bitka,1
kirka,bliska,1
kirka,komonic,0
kirka,koelu,0
kirką,bliską,1
kirką,chwilką,1
kirką,kabalistykom,0
kirką,kiwałam,0
kirke,Rilke,1
kirke,nike,1
kirke,ksenofobijnego,0
kirke,kuesty,0
kirkę,chwilkę,1
kirkę,minkę,1
kirkę,kaczlinach,0
kirkę,kranik,0
kirki,bliski,1
kirki,chiński,1
kirki,korzystaliście,0
kirki,kuchcilibyście,0
kirko,blisko,1
kirko,gibko,1
kirko,komiksu,0
kirko,kontyngentnych,0
kirom,świrom,1
kirom,bilom,1
kirom,kalkulatorka,0
kirom,korecką,0
kirów,zbirów,1
kirów,biczów,1
kirów,kefirku,0
kirów,kodyfikatorkach,0
kirsz,Hirsz,1
kirsz,cisz,1
kirsz,każcie,0
kirsz,kancelaryjnym,0
kirus,dzikus,1
kirus,fikus,1
kirus,krótkowełniasty,0
kirus,kościerzynianin,0
kirys,irys,1
kirys,fizys,1
kirys,kluczowałyście,0
kirys,kwoczce,0
kirze,lirze,1
kirze,liże,1
kirze,kauteryzowałbyś,0
kirze,komunalistyczną,0
kisić,dziwić,1
kisić,kibić,1
kisić,ksykać,0
kisić,kameralizowała,0
kisił,dziwił,1
kisił,silił,1
kisił,kazarką,0
kisił,kontrabasistkę,0
kisła,ścisła,1
kisła,Wisła,1
kisła,komparatystkom,0
kisła,konkretniejszą,0
kisło,Wisło,1
kisło,biło,1
kisło,koncelebrujemy,0
kisło,kredzie,0
kisły,Wisły,1
kisły,cichły,1
kisły,kerrii,0
kisły,klątwił,0
kisną,blizną,1
kisną,cichną,1
kisną,kadzące,0
kisną,korbek,0
kisnę,bliznę,1
kisnę,kiwnę,1
kisnę,kamuflującymi,0
kisnę,kaleczeniu,0
kissa,siksa,1
kissa,Chrisa,1
kissa,kłodzczaninowi,0
kissa,kartotekowaniem,0
kissą,Lisą,1
kissą,ścisłą,1
kissą,krotoszyckiego,0
kissą,kilkuminutowemu,0
kissę,Lisę,1
kissę,Wisłę,1
kissę,konstytuujecie,0
kissę,kardiomiopatie,0
kisso,bingo,1
kisso,blisko,1
kisso,klinach,0
kisso,kordurą,0
kissy,dżinsy,1
kissy,gipsy,1
kissy,kantonizacjach,0
kissy,kamieniującego,0
kisza,cisza,1
kisza,klisza,1
kisza,katoda,0
kisza,kameralizmie,0
kiszą,ciszą,1
kiszą,piszą,1
kiszą,kryłbym,0
kiszą,kreskowałybyśmy,0
kisze,cisze,1
kisze,klisze,1
kisze,karbonizatorami,0
kisze,korepetytorkach,0
kiszę,ciszę,1
kiszę,Miszę,1
kiszę,koncentrycznych,0
kiszę,kryptogamicznym,0
kiszu,bilu,1
kiszu,bitu,1
kiszu,kwapem,0
kiszu,kołnierzykowate,0
kiści,fikcji,1
kiści,liści,1
kiści,kopowi,0
kiści,kurzą,0
kiśli,figli,1
kiśli,milkli,1
kiśli,kiszonkarstwom,0
kiśli,konfundowałabym,0
kiśmy,filmy,1
kiśmy,firmy,1
kiśmy,kajakujących,0
kiśmy,kaziłaś,0
kiśże,filtrze,1
kiśże,kimże,1
kiśże,konstruującymi,0
kiśże,klarowniejszego,0
kitar,gitar,1
kitar,filar,1
kitar,kotku,0
kitar,kontrprojekcie,0
kitce,bitce,1
kitce,Circe,1
kitce,kabalistycznych,0
kitce,kartelizującymi,0
kitek,klitek,1
kitek,witek,1
kitek,kasetonowaniom,0
kitek,kukle,0
kitel,kisiel,1
kitel,mściciel,1
kitel,kablówce,0
kitel,kalitu,0
kitem,bitem,1
kitem,hitem,1
kitem,konwertujących,0
kitem,kolczom,0
kitka,bitka,1
kitka,bliska,1
kitka,kapucie,0
kitka,kąsanej,0
kitką,bliską,1
kitką,chwilką,1
kitką,kruchty,0
kitką,kabaret,0
kitkę,chwilkę,1
kitkę,minkę,1
kitkę,konsygnowaniom,0
kitkę,kalkowanemu,0
kitki,bliski,1
kitki,Chinki,1
kitki,kolokowałybyśmy,0
kitki,kęsimy,0
kitko,blisko,1
kitko,gibko,1
kitko,kapotowałybyśmy,0
kitko,kohabitowaniach,0
kitla,figla,1
kitla,grilla,1
kitla,klasową,0
kitla,krzeszowiczance,0
kitlą,bitwą,1
kitlą,bliską,1
kitlą,kontrideologia,0
kitlą,knurka,0
kitle,figle,1
kitle,igle,1
kitle,kałamarzykowa,0
kitle,kaldery,0
kitlę,pisklę,1
kitlę,bitwę,1
kitlę,kadłubowościom,0
kitlę,kalifornijskim,0
kitli,figli,1
kitli,milkli,1
kitli,kalinowymi,0
kitli,kumulowałyście,0
kitlo,bilo,1
kitlo,chwilo,1
kitlo,kantowi,0
kitlo,kłamane,0
kitlu,kiblu,1
kitlu,bilu,1
kitlu,kwasił,0
kitlu,kilkopiętrowych,0
kitni,bliźni,1
kitni,dziwni,1
kitni,kolorystycznemu,0
kitni,kuprową,0
kitom,bilom,1
kitom,chwilom,1
kitom,krzesań,0
kitom,krustę,0
kitów,kwitów,1
kitów,litów,1
kitów,karambolowałby,0
kitów,kolcowalibyśmy,0
kitri,chwilki,1
kitri,drinki,1
kitri,krętym,0
kitri,kluzjo,0
kituj,lituj,1
kituj,zlituj,1
kituj,kwalitatywnymi,0
kituj,kobold,0
kituś,tuś,1
kituś,kuś,1
kituś,kardiowerterów,0
kituś,kolek,0
kiura,biura,1
kiura,jura,1
kiura,katuszy,0
kiura,kajutkowi,0
kiuru,chóru,1
kiuru,guru,1
kiuru,kałkanom,0
kiuru,karykaturowały,0
kiury,jury,1
kiury,wióry,1
kiury,krystalooptyką,0
kiury,kichała,0
kiwać,chlipać,1
kiwać,lizać,1
kiwać,korespondentkom,0
kiwać,kafelkujemy,0
kiwaj,dzisiaj,1
kiwaj,imaj,1
kiwaj,kegów,0
kiwaj,kacykowemu,0
kiwał,dźwigał,1
kiwał,fikał,1
kiwał,kolczykowałyśmy,0
kiwał,karminowałyśmy,0
kiwam,dźwigam,1
kiwam,ligam,1
kiwam,klanowe,0
kiwam,kreślilibyście,0
kiwań,dań,1
kiwań,dlań,1
kiwań,kernit,0
kiwań,kluczborczanach,0
kiwce,bitce,1
kiwce,Circe,1
kiwce,kozła,0
kiwce,kąpane,0
kiwek,dziwek,1
kiwek,drzwiczek,1
kiwek,krawaciarstwom,0
kiwek,kulnęły,0
kiwka,bitka,1
kiwka,bliska,1
kiwka,kokardy,0
kiwka,koalescencyjnej,0
kiwką,bliską,1
kiwką,chwilką,1
kiwką,kalarepowy,0
kiwką,komunizowaliśmy,0
kiwkę,chwilkę,1
kiwkę,minkę,1
kiwkę,kałuszynianka,0
kiwkę,kokainizowanej,0
kiwki,bliski,1
kiwki,chiński,1
kiwki,klaczki,0
kiwki,krawędziowanie,0
kiwko,blisko,1
kiwko,gibko,1
kiwko,kąsała,0
kiwko,kapsa,0
kiwną,blizną,1
kiwną,cichną,1
kiwną,kubbowi,0
kiwną,kurzcie,0
kiwnę,bliznę,1
kiwnę,kwitnę,1
kiwnę,kapslowalibyśmy,0
kiwnę,knagami,0
kizia,wizja,1
kizia,bicia,1
kizia,kamorach,0
kizia,kuligi,0
kizią,chwilą,1
kizią,cichą,1
kizią,krewska,0
kizią,kartusz,0
kizie,lizie,1
kizie,wizje,1
kizie,kolską,0
kizie,kacapkę,0
kizię,chwilę,1
kizię,ciszę,1
kizię,klimatyzacyjną,0
kizię,konsultacyjnego,0
kiziu,miziu,1
kiziu,bilu,1
kiziu,kruków,0
kiziu,kameduli,0
klace,face,1
klace,grace,1
klace,kocia,0
klace,klasyfikowanie,0
klacz,acz,1
klacz,bacz,1
klacz,klepię,0
klacz,kooptowałybyśmy,0
klagi,blagi,1
klagi,dragi,1
klagi,kołyszą,0
klagi,kwoczyć,0
klagu,tangu,1
klagu,targu,1
klagu,kemowa,0
klagu,koncerz,0
klaka,haka,1
klaka,ptaka,1
klaka,kalotko,0
klaka,kafuańsku,0
klaką,taką,1
klaką,jaką,1
klaką,kopułkę,0
klaką,karteluszowych,0
klakę,pakę,1
klakę,takę,1
klakę,konfekcjonowani,0
klakę,karmcie,0
klaki,draki,1
klaki,flaki,1
klaki,kalderę,0
klaki,kilkomorgowemu,0
klako,czako,1
klako,tako,1
klako,kabaretowością,0
klako,kalibrującej,0
klamp,jamb,1
klamp,lamp,1
klamp,kierunkowałabym,0
klamp,karaką,0
klang,bank,1
klang,blank,1
klang,kadziowałybyśmy,0
klang,kompensacyjnej,0
klanu,kranu,1
klanu,panu,1
klanu,kalemą,0
klanu,kujnęło,0
klany,chciany,1
klany,cwany,1
klany,koronarografij,0
klany,kawonem,0
klapa,capa,1
klapa,czapa,1
klapa,kwaśne,0
klapa,kopniak,0
klapą,kapą,1
klapą,mapą,1
klapą,krok,0
klapą,kreczowałyście,0
klapę,czapę,1
klapę,gapę,1
klapę,kufajko,0
klapę,kałamarzowa,0
klapo,gapo,1
klapo,campo,1
klapo,kalibrowaliśmy,0
klapo,krawca,0
klaps,sznaps,1
klaps,as,1
klaps,kontrfaktycznym,0
klaps,kwadrylionowych,0
klapy,chrapy,1
klapy,czapy,1
klapy,kropmy,0
klapy,kapcaniałybyśmy,0
klark,bark,1
klark,dark,1
klark,kalcytem,0
klark,kadzidlański,0
klaru,baru,1
klaru,czaru,1
klaru,klasyfikatorom,0
klaru,kortykotropinom,0
klary,bary,1
klary,cary,1
klary,kriologicznych,0
klary,kalmusowi,0
klasa,asa,1
klasa,basa,1
klasa,kontuzjowałabym,0
klasa,kapelusznictwu,0
klasą,kasą,1
klasą,masą,1
klasą,konstantynowian,0
klasą,kazankę,0
klasę,kasę,1
klasę,masę,1
klasę,kreować,0
klasę,kapitalizowaną,0
klask,blask,1
klask,brzask,1
klask,kurzów,0
klask,kakodyli,0
klaso,kraso,1
klaso,lasso,1
klaso,kocowa,0
klaso,karota,0
klasy,basy,1
klasy,czasy,1
klasy,koegzystowanie,0
klasy,kaługami,0
klata,bata,1
klata,brata,1
klata,kurary,0
klata,kabelgaty,0
klatą,chatą,1
klatą,datą,1
klatą,kadzącym,0
klatą,kamaszniczki,0
klatę,chatę,1
klatę,datę,1
klatę,krupadą,0
klatę,kameowe,0
klato,kato,1
klato,lato,1
klato,komuszę,0
klato,konfrontatywnej,0
klaty,baty,1
klaty,braty,1
klaty,kontraktowanej,0
klaty,kościotwórczym,0
klaun,braun,1
klaun,tabun,1
klaun,kluczborczanina,0
klaun,kabobami,0
klauz,pauz,1
klauz,casus,1
klauz,kici,0
klauz,konfundowałyśmy,0
klawa,brawa,1
klawa,kawa,1
klawa,krasulę,0
klawa,koryntyjczykowi,0
klawą,kawą,1
klawą,krwawą,1
klawą,kalandra,0
klawą,kontynuowaniom,0
klawe,ave,1
klawe,krwawe,1
klawe,karierowiczkami,0
klawe,kadzielniczce,0
klawi,bawi,1
klawi,krwawi,1
klawi,keksie,0
klawi,kingowi,0
klawo,brawo,1
klawo,krwawo,1
klawo,kresek,0
klawo,kataforetyczną,0
klawy,kawy,1
klawy,krwawy,1
klawy,kilowoltomierzy,0
klawy,kalkucka,0
kląkł,wsiąkł,1
kląkł,trząsł,1
kląkł,kaczątkami,0
kląkł,kalatosowi,0
kląsł,trząsł,1
kląsł,wsiąkł,1
kląsł,korowań,0
kląsł,kopcuję,0
klątw,bądź,1
klątw,błądź,1
klątw,katabatycznego,0
klątw,kaprawielibyśmy,0
kląża,ciąża,1
kląża,zdąża,1
kląża,koncentrowaniu,0
kląża,kadmowaliśmy,0
klążą,ciążą,1
klążą,drążą,1
klążą,kompleksowaniem,0
klążą,karmili,0
kląże,drżące,1
kląże,kącie,1
kląże,kopiści,0
kląże,kocura,0
klążę,dążę,1
klążę,drążę,1
klążę,komenderowanym,0
klążę,koszykarstwami,0
klążo,rączo,1
klążo,skąpo,1
klążo,kenesy,0
klążo,kleńce,0
kląży,ciąży,1
kląży,dąży,1
kląży,kładła,0
kląży,kilkurodzinnemu,0
klecą,lecą,1
klecą,wlecą,1
klecą,kabinowcu,0
klecą,kryciu,0
klecę,hecę,1
klecę,lecę,1
klecę,kaiserom,0
klecę,kirkę,0
klech,cech,1
klech,Czech,1
klech,kumkami,0
klech,kalejdoskopowym,0
kleci,dzieci,1
kleci,Grecji,1
kleci,koncesjobiorce,0
kleci,konfliktowaniu,0
kleft,geszeft,1
kleft,bied,1
kleft,kompensowałbyś,0
kleft,kubofuturyzmów,0
kleić,skleić,1
kleić,cedzić,1
kleić,kwiatostanowych,0
kleić,kolorowościach,0
kleik,chemik,1
kleik,sklepik,1
kleik,kontrabandowym,0
kleik,kleszczyłybyśmy,0
kleił,wkleił,1
kleił,cedził,1
kleił,kadetowi,0
kleił,karbowi,0
kleją,chleją,1
kleją,dzieją,1
kleją,katolickościach,0
kleją,krzyża,0
kleje,dzieje,1
kleje,grzeje,1
kleje,kostkowałybyśmy,0
kleje,komska,0
kleję,dzieję,1
kleję,grzeję,1
kleję,kurwic,0
kleję,kompresorniami,0
kleju,siedmiu,1
kleju,cieniu,1
kleju,kombinowałabym,0
kleju,komercjalizacji,0
kleks,seks,1
kleks,Aleks,1
kleks,kabelkom,0
kleks,korporacjonizm,0
klema,Brema,1
klema,ściema,1
klema,kabaretka,0
klema,kaiserowskim,0
klemą,ściemą,1
klemą,niemą,1
klemą,kreślilibyście,0
klemą,kluczborczanie,0
klemę,przejmę,1
klemę,wezmę,1
klemę,karteluszowemu,0
klemę,kwadrofoniczną,0
klemo,nemo,1
klemo,tremo,1
klemo,koląca,0
klemo,kocówki,0
klemy,chcemy,1
klemy,kremy,1
klemy,kapitulacyjnymi,0
klemy,kuropatwiarzami,0
kleni,ceni,1
kleni,cieni,1
kleni,karbonizującym,0
kleni,kleńcom,0
klepu,sklepu,1
klepu,stepu,1
klepu,kadrująca,0
klepu,krokydolitowymi,0
klepy,cepy,1
klepy,krzepy,1
klepy,kaki,0
klepy,kalafiorówkach,0
klerk,Berg,1
klerk,gmerk,1
klerk,kalibry,0
klerk,klejone,0
kleru,Peru,1
kleru,skweru,1
kleru,konfigurowania,0
kleru,kamicowy,0
klery,cery,1
klery,cztery,1
klery,kopczykującymi,0
klery,kriuków,0
klesi,Czesi,1
klesi,presji,1
klesi,klerykalizujcie,0
klesi,klerykalizacjom,0
klęcz,dręcz,1
klęcz,męcz,1
klęcz,kozubo,0
klęcz,koczowniczości,0
klęka,lęka,1
klęka,nęka,1
klęka,kameryzowania,0
klęka,karwio,0
klęki,dzięki,1
klęki,kwęki,1
klęki,kalomelowe,0
klęki,ksenofilicznemu,0
klęku,brzęku,1
klęku,lęku,1
klęku,krosom,0
klęku,kolonizatorski,0
klęli,cięli,1
klęli,ścięli,1
klęli,karbonizatorom,0
klęli,kalcynowałyby,0
klęła,brnęła,1
klęła,cięła,1
klęła,kurewek,0
klęła,kalikstynowi,0
klęło,drgnęło,1
klęło,mknęło,1
klęło,komplemencistom,0
klęło,kolektywizujące,0
klęły,drgnęły,1
klęły,mknęły,1
klęły,kadłubkach,0
klęły,kugluj,0
klępa,kępa,1
klępa,sępa,1
klępa,kuprowe,0
klępa,krojami,0
klępą,kępą,1
klępą,tępą,1
klępą,karawaningowcy,0
klępą,klarku,0
klępę,kępę,1
klępę,będę,1
klępę,klimą,0
klępę,kopsać,0
klępo,tępo,1
klępo,cięto,1
klępo,kontrastujących,0
klępo,kokilom,0
klępy,kępy,1
klępy,krępy,1
klępy,konkatedralnym,0
klępy,kropką,0
klęsk,brzdęk,1
klęsk,brzęk,1
klęsk,kijanko,0
klęsk,kilowatogodzino,0
klęsł,zł,1
klęsł,katapultującego,0
klęsł,klasyfikatorzy,0
klęto,cięto,1
klęto,zżęto,1
klęto,karmelitańskimi,0
klęto,kadzidlańsku,0
klice,ICE,1
klice,lice,1
klice,kartkowałyście,0
klice,karukom,0
klifu,bilu,1
klifu,bitu,1
klifu,kolcoroślowaci,0
klifu,kataforetyczne,0
klify,szlify,1
klify,nimfy,1
klify,klarowałybyśmy,0
klify,kigelio,0
klika,bzika,1
klika,dzika,1
klika,kęsku,0
klika,kładowi,0
kliką,dziką,1
kliką,nikłą,1
kliką,kasyno,0
kliką,kułany,0
klikę,chwilkę,1
klikę,minkę,1
klikę,kompostowaniach,0
klikę,kulturologiach,0
kliki,bziki,1
kliki,dziki,1
kliki,kwieci,0
kliki,kamorami,0
kliko,dziko,1
kliko,friko,1
kliko,koryto,0
kliko,konwersującemu,0
kliku,fiku,1
kliku,liku,1
kliku,kesonowalibyśmy,0
kliku,kiszyniowianko,0
klima,bima,1
klima,ima,1
klima,kowalni,0
klima,kartuzjańskiemu,0
klimą,zimą,1
klimą,chwilą,1
klimą,kaukaz,0
klimą,kaloryzatorach,0
klimę,zimę,1
klimę,chwilę,1
klimę,kulam,0
klimę,kalotypie,0
klimo,limo,1
klimo,mimo,1
klimo,konfliktowaniu,0
klimo,kajtoniach,0
klimy,czcimy,1
klimy,śpimy,1
klimy,kolportowałabym,0
klimy,kolekcjonerstwu,0
klina,china,1
klina,drwina,1
klina,kredytowałyśmy,0
klina,kapuśniaczkiem,0
kline,line,1
kline,sine,1
kline,kapturnicowatym,0
kline,kuru,0
kling,ding,1
kling,drink,1
kling,kartelizowanych,0
kling,kizior,0
kliny,bliny,1
kliny,chiny,1
kliny,kilach,0
kliny,kryptocytatami,0
klipa,lipa,1
klipa,bicia,1
klipa,kazicie,0
klipa,kupna,0
klipą,lipą,1
klipą,chwilą,1
klipą,konwalescencje,0
klipą,kek,0
klipę,lipę,1
klipę,chwilę,1
klipę,kolektywizowała,0
klipę,kontrepoletach,0
klipo,bito,1
klipo,chwilo,1
klipo,krówsku,0
klipo,kamienowanemu,0
klips,bis,1
klips,Chris,1
klips,kadyszach,0
klips,kursywą,0
klipu,bilu,1
klipu,bitu,1
klipu,kainitu,0
klipu,kwasił,0
klipy,lipy,1
klipy,bity,1
klipy,kawalerskością,0
klipy,kagana,0
klisz,cisz,1
klisz,drwisz,1
klisz,kroniki,0
klisz,kelów,0
klita,bita,1
klita,kita,1
klita,kartką,0
klita,komputerzystko,0
klitą,wbitą,1
klitą,glistą,1
klitą,konceptualizmom,0
klitą,kodem,0
klitę,kitę,1
klitę,świtę,1
klitę,kamaz,0
klitę,karlowarskiego,0
klito,bito,1
klito,pito,1
klito,kaperek,0
klito,klawym,0
klity,bity,1
klity,city,1
klity,krówkę,0
klity,kalotechniczną,0
klizm,marksizm,1
klizm,rasizm,1
klizm,kabinkowymi,0
klizm,kahinie,0
klnąc,brnąc,1
klnąc,brzdąc,1
klnąc,kitują,0
klnąc,klukowi,0
klnie,brnie,1
klnie,chce,1
klnie,kajtnąłbyś,0
klnie,klinczowałyście,0
klnij,bij,1
klnij,czcij,1
klnij,kartaczującego,0
klnij,kapucia,0
kloak,bosak,1
kloak,kociak,1
kloak,kopćcie,0
kloak,kinooperatorzy,0
kloca,koca,1
